Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu,label_sentimen,teks_slang1,teks_slang2,cleaned_text
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,S***z,LTBLUE/ORANGE/WHITE,39,June 2025,Kualitas bagus,5,0,positif,Kualitas bagus,kualitas bagus,kualitas bagus
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,i***n,LTBLUE/ORANGE/WHITE,39,May 2025,sesuai deskripsi 👍,5,0,positif,sesuai deskripsi 👍,sesuai deskripsi 👍,sesuai deskripsi
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,X***s,LTBLUE/ORANGE/WHITE,42,June 2025,Barang sesuai pesanan,5,0,netral,Barang sesuai pesanan,barang sesuai pesanan,barang sesuai pesanan
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,U***q,LTBLUE/ORANGE/WHITE,42,July 2025,👍👍👍👍👍👍👍,5,0,positif,👍👍👍👍👍👍👍,👍👍👍👍👍👍👍,
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,í***,LTBLUE/ORANGE/WHITE,42,January 2025,Sesuai,5,0,netral,Sesuai,sesuai,sesuai
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,W***m,LTBLUE/ORANGE/WHITE,41,July 2025,Mantap,5,0,positif,Mantap,mantap,mantap
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,N***h,LTBLUE/ORANGE/WHITE,42,July 2025,good,5,0,positif,bagus,bagus,bagus
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,L***z,LTBLUE/ORANGE/WHITE,42,April 2025,Nice,5,0,positif,Nice,bagus,bagus
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,Muhammad,,,July 2025,Makasi,5,0,netral,Makasi,makasi,makasi
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,G***d,LTBLUE/ORANGE/WHITE,42,April 2025,Ok,5,0,netral,Ok,ok,ok
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,N***o,LTBLUE/ORANGE/WHITE,37,June 2025,Paket sdh sampai,4,0,netral,Paket sudah sampai,paket sudah sampai,paket sudah sampai
Mills,mills enermax nanoknit,sepatu lari,Rp399.200,399200,L***v,LTBLUE/ORANGE/WHITE,42,July 2025,👍,5,0,netral,👍,👍,
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,N***a,WHITE/CYAN/NAVY,40,June 2025,"pengiriman cepat dan aman, admin responsif, ukuran pas, lumayan empuk semoga nyaman dipakai, cuma sayang ada lecet di bagian sini, tolong di QC lg jika mau dikirim",4,0,negatif,"pengiriman cepat dan aman, admin responsif, ukuran pas, lumayan empuk semoga nyaman dipakai, cuma sayang ada lecet di bagian sini, tolong di QC lagi jika mau dikirim","pengiriman cepat dan aman, admin responsif, ukuran pas, lumayan empuk semoga nyaman dipakai, cuma sayang ada lecet di bagian sini, tolong di qc lagi jika mau dikirim",pengiriman cepat dan aman admin responsif ukuran pas lumayan empuk semoga nyaman dipakai cuma sayang ada lecet di bagian sini tolong di qc lagi jika mau dikirim
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,Firdaus,WHITE/CYAN/NAVY,39,June 2025,"Barang sesuai foto, ukuran pas dan pengiriman cepat. Mantaf",5,0,positif,"Barang sesuai foto, ukuran pas dan pengiriman cepat. Mantaf","barang sesuai foto, ukuran pas dan pengiriman cepat. mantaf",barang sesuai foto ukuran pas dan pengiriman cepat mantaf
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,O***d,WHITE/CYAN/NAVY,38,June 2025,bagus bett,5,0,positif,bagus bett,bagus bett,bagus bett
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,E***w,WHITE/CYAN/NAVY,43,May 2025,Good,5,0,positif,Good,bagus,bagus
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,I***a,Wht/Grn/Trqs,42,June 2025,"Packing bagus, cepat sampai, sepatunya sangat bagus sekali, Pokoknya Mantap, thks seller dan Toped.",5,0,positif,"Packing bagus, cepat sampai, sepatunya sangat bagus sekali, Pokoknya Mantap, thks seller dan Toped.","packing bagus, cepat sampai, sepatunya sangat bagus sekali, pokoknya mantap, thks seller dan toped.",packing bagus cepat sampai sepatunya sangat bagus sekali pokoknya mantap thks seller dan toped
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,N***a,Wht/Grn/Trqs,41,January 2025,"Sesuai ekspektasi, awalnya sizenya kekecilan hubungi admin fast respon sekali bisa diretur & tiba juga dgn cepat. Makasiih mills makasih mimin fast repon syekaliii🥰�... ",5,4,negatif,"Sesuai ekspektasi, awalnya sizenya kekecilan hubungi admin fast respon sekali bisa diretur & tiba juga dengan cepat. Makasiih mills terima kasih mimin fast repon syekaliii🥰�... ","sesuai ekspektasi, awalnya sizenya kekecilan hubungi admin fast respon sekali bisa diretur & tiba juga dengan cepat. makasiih mills terima kasih mimin fast repon syekaliii🥰�... ",sesuai ekspektasi awalnya sizenya kekecilan hubungi admin fast respon sekali bisa diretur tiba juga dengan cepat makasiih mills terima kasih mimin fast repon syekalii
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,Abdul,Wht/Grn/Trqs,40,December 2024,Bagus. Tapi ternyata ukuran 40 bola sama running lebih kecil running,5,0,negatif,Bagus. Tapi ternyata ukuran 40 bola sama running lebih kecil running,bagus. tapi ternyata ukuran 40 bola sama running lebih kecil running,bagus tapi ternyata ukuran bola sama running lebih kecil running
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,P***s,Wht/Grn/Trqs,44,October 2024,"Yang dikirim salah warna 😂 tapi gapapa ini juga udah bagus warnanya, so far barangnya oke!",5,1,negatif,"Yang dikirim salah warna 😂 tapi tidak apa-apa ini juga sudah bagus warnanya, so far barangnya oke!","yang dikirim salah warna 😂 tapi tidak apa-apa ini juga sudah bagus warnanya, so far barangnya oke!",yang dikirim salah warna tapi tidak apa-apa ini juga sudah bagus warnanya so far barangnya oke
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,U***u,Wht/Grn/Trqs,41,June 2025,"Lumayan enteng,,blm di pakai sih,,semoga nyaman ya",5,0,netral,"Lumayan enteng,,belum di pakai sih,,semoga nyaman iya","lumayan enteng,,belum di pakai sih,,semoga nyaman iya",lumayan enteng belum di pakai sih semoga nyaman iya
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,n***u,Wht/Grn/Trqs,40,December 2024,Bagus real pick sesuai pesanan nnti belanja lagi d toko inj,5,0,positif,Bagus real pick sesuai pesanan nanti belanja lagi di toko inj,bagus real pick sesuai pesanan nanti belanja lagi di toko inj,bagus real pick sesuai pesanan nanti belanja lagi di toko inj
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,M***d,Wht/Grn/Trqs,38,November 2024,biar bintang yang bicara. barang udh pasti original. kualitas luar biasa. sepatu ringan dan design yg eye catching. recomended seller. next bakal repeat order dsini..,5,0,positif,biar bintang yang bicara. barang sudah pasti original. kualitas luar biasa. sepatu ringan dan design yang eye catching. recomended seller. lanjut bakal repeat order dsini..,biar bintang yang bicara. barang sudah pasti original. kualitas luar biasa. sepatu ringan dan design yang eye catching. recomended seller. lanjut bakal repeat order dsini..,biar bintang yang bicara barang sudah pasti original kualitas luar biasa sepatu ringan dan design yang eye catching recomended seller lanjut bakal repeat order dsini
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,G***f,Wht/Grn/Trqs,41,June 2025,"Sesuai sama gambar, ukurannya juga pas👍🏻",5,0,positif,"Sesuai sama gambar, ukurannya juga pas👍🏻","sesuai sama gambar, ukurannya juga pas👍🏻",sesuai sama gambar ukurannya juga pas
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,N***R,Wht/Grn/Trqs,43,October 2024,Bentuk dan ukuran: ukuran pas & bentuknya kece abiss!!!,5,0,positif,Bentuk dan ukuran: ukuran pas & bentuknya kece abiss!!!,bentuk dan ukuran: ukuran pas & bentuknya kece abiss!!!,bentuk dan ukuran ukuran pas bentuknya kece abiss 
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,i,Wht/Grn/Trqs,41,December 2024,Bagus tapi ukuran 41 agak sempit di kaki,4,0,negatif,Bagus tapi ukuran 41 agak sempit di kaki,bagus tapi ukuran 41 agak sempit di kaki,bagus tapi ukuran agak sempit di kaki
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,J***q,Wht/Grn/Trqs,41,June 2025,Sesuai dengan realnya enteng sepatunya keren,5,0,positif,Sesuai dengan realnya enteng sepatunya keren,sesuai dengan realnya enteng sepatunya keren,sesuai dengan realnya enteng sepatunya keren
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,F****,Wht/Grn/Trqs,41,January 2025,Mntap mantap mantap mantap mantap,5,0,positif,Mntap mantap mantap mantap mantap,mntap mantap mantap mantap mantap,mntap mantap mantap mantap mantap
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,C***z,Wht/Grn/Trqs,41,June 2025,ukuran pas dan empuk,5,0,positif,ukuran pas dan empuk,ukuran pas dan empuk,ukuran pas dan empuk
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,B***h,Wht/Grn/Trqs,41,February 2025,Mantap dan  kerennnn.. Smoga awett,5,0,positif,Mantap dan  kerennnn.. Smoga awett,mantap dan  kerennnn.. smoga awett,mantap dan kerenn smoga awett
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,Q***j,Wht/Grn/Trqs,42,July 2025,bagus,5,0,positif,bagus,bagus,bagus
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,N***y,Wht/Grn/Trqs,42,May 2025,Good,5,0,positif,Good,bagus,bagus
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,C***q,Wht/Grn/Trqs,41,February 2025,Josss,5,0,positif,Josss,josss,joss
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,S***y,Wht/Grn/Trqs,41,June 2025,Keren,5,0,positif,Keren,keren,keren
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,H***z,Wht/Grn/Trqs,41,June 2025,keren,5,0,positif,keren,keren,keren
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,P***v,Wht/Grn/Trqs,41,July 2025,Semoga awet,5,0,netral,Semoga awet,semoga awet,semoga awet
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,N***v,WHITE/PURPLE/OR,41,July 2025,"Baguuuss,,, realpick. Tp ternyata sama suami kekecilan. Saran untuk pembeli lebihkan 1 angka bila memesan. Karna suami biasanya pakai no.41 tp sempit jd harus pakai no.42... ",5,0,negatif,"Baguuuss,,, realpick. Tp ternyata sama suami kekecilan. Saran untuk pembeli lebihkan 1 angka bila memesan. Karna suami biasanya pakai nomor.41 tapi sempit jadi harus pakai nomor.42... ","baguuuss,,, realpick. tapi ternyata sama suami kekecilan. saran untuk pembeli lebihkan 1 angka bila memesan. karena suami biasanya pakai nomor.41 tapi sempit jadi harus pakai nomor.42... ",baguuss realpick tapi ternyata sama suami kekecilan saran untuk pembeli lebihkan angka bila memesan karena suami biasanya pakai tapi sempit jadi harus pakai
Mills,mills enermax nanoknit,sepatu lari,Rp499.000,499000,Z***w,WHITE/PURPLE/OR,43,June 2025,Bagus dan nyaman,5,0,positif,Bagus dan nyaman,bagus dan nyaman,bagus dan nyaman
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,naufal,DGry/Org/Wht,43,December 2024,"Sepatunya nyaman, cocok buat daily training. dipake buat easy run, long run, tempo Run sangat cocok. recommended",5,2,positif,"Sepatunya nyaman, cocok buat daily training. dipake buat easy run, long run, tempo Run sangat cocok. recommended","sepatunya nyaman, cocok buat daily training. dipake buat easy run, long run, tempo run sangat cocok. recommended",sepatunya nyaman cocok buat daily training dipake buat easy run long run tempo run sangat cocok recommended
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,M***l,DGry/Org/Wht,42,May 2025,"Proses dan pengiriman cepat, barang bagus sesuai dengan ekspektasi",5,0,positif,"Proses dan pengiriman cepat, barang bagus sesuai dengan ekspektasi","proses dan pengiriman cepat, barang bagus sesuai dengan ekspektasi",proses dan pengiriman cepat barang bagus sesuai dengan ekspektasi
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Aditya,DGry/Org/Wht,44,November 2024,Produk diterima sesuai pesanan Seller responsive,5,2,positif,Produk diterima sesuai pesanan Seller responsive,produk diterima sesuai pesanan seller responsive,produk diterima sesuai pesanan seller responsive
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,O***m,DGry/Org/Wht,37,March 2025,Udah di pake race.. enak banget nget nget.. aku dah ga pindah kelain hati lagi..,5,0,positif,Udah di pakai race.. enak banget nget nget.. aku sudah tidak pindah kelain hati lagi..,sudah di pakai race.. enak banget nget nget.. aku sudah tidak pindah kelain hati lagi..,sudah di pakai race enak banget nget nget aku sudah tidak pindah kelain hati lagi
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Y***s,DGry/Org/Wht,39,January 2025,barang sesuai dengan pesanan dan sampai dengan cepat,5,0,netral,barang sesuai dengan pesanan dan sampai dengan cepat,barang sesuai dengan pesanan dan sampai dengan cepat,barang sesuai dengan pesanan dan sampai dengan cepat
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,E***i,DGry/Org/Wht,40,April 2025,respon cepat pengiriman cepat barang sesuai deskripsi recommended seller,5,0,positif,respon cepat pengiriman cepat barang sesuai deskripsi recommended seller,respon cepat pengiriman cepat barang sesuai deskripsi recommended seller,respon cepat pengiriman cepat barang sesuai deskripsi recommended seller
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,L***o,DGry/Org/Wht,41,June 2025,"belum dicoba, fisik barak sesuai dan baik.",5,0,netral,"belum dicoba, fisik barak sesuai dan baik.","belum dicoba, fisik barak sesuai dan baik.",belum dicoba fisik barak sesuai dan baik
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Alvin,DGry/Org/Wht,42,April 2025,"Ada harga, ada kualitas",5,0,positif,"Ada harga, ada kualitas","ada harga, ada kualitas",ada harga ada kualitas
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Rinto,DGry/Org/Wht,41,July 2025,bagus empuk juga,5,1,positif,bagus empuk juga,bagus empuk juga,bagus empuk juga
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Daniel,DGry/Org/Wht,36,December 2024,Support local brand 🔥,5,1,positif,Support local brand 🔥,support local brand 🔥,support local brand
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,M***s,DGry/Org/Wht,42,January 2025,"Sepatunya bagus, realpict, top 👍 markotop langganan beli disini gak mengecewakan",5,0,positif,"Sepatunya bagus, realpict, top 👍 markotop langganan beli disini tidak mengecewakan","sepatunya bagus, realpict, top 👍 markotop langganan beli disini tidak mengecewakan",sepatunya bagus realpict top markotop langganan beli disini tidak mengecewakan
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,I***!,DGry/Org/Wht,40,January 2025,Kerenn beeuudd,5,0,positif,Kerenn beeuudd,kerenn beeuudd,kerenn beeuudd
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Taufieq,Trq/Pink/Blue,38,November 2024,Bagus banget sepatunya. Warnanya keren. Cuma sepatunya blm dicoba. Kalau dr reviewnya sih oke banget. Moga2 empuk dan nyaman sesuai harapan ya.,5,6,netral,Bagus banget sepatunya. Warnanya keren. Cuma sepatunya belum dicoba. Kalau dari reviewnya sih oke banget. Moga2 empuk dan nyaman sesuai harapan iya.,bagus banget sepatunya. warnanya keren. cuma sepatunya belum dicoba. kalau dari reviewnya sih oke banget. moga2 empuk dan nyaman sesuai harapan iya.,bagus banget sepatunya warnanya keren cuma sepatunya belum dicoba kalau dari reviewnya sih oke banget empuk dan nyaman sesuai harapan iya
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Yahya,Trq/Pink/Blue,40,February 2025,Barang sudah sampai dan sesuai dengan pesanan. Respon penjual juga cepat. Sudah di coba pas di kaki. Mudah2an enak juga di bawa running nya,5,0,netral,Barang sudah sampai dan sesuai dengan pesanan. Respon penjual juga cepat. Sudah di coba pas di kaki. Mudah2an enak juga di bawa running nya,barang sudah sampai dan sesuai dengan pesanan. respon penjual juga cepat. sudah di coba pas di kaki. mudah2an enak juga di bawa running nya,barang sudah sampai dan sesuai dengan pesanan respon penjual juga cepat sudah di coba pas di kaki enak juga di bawa running nya
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Riki,Trq/Pink/Blue,40,June 2025,Yuhuuu semoga sama kayak enermax blitz…nyaman buat 10K an..,5,0,netral,Yuhuuu semoga sama kayak enermax blitz…nyaman buat 10K an..,yuhuuu semoga sama kayak enermax blitz…nyaman buat 10k an..,yuhuu semoga sama kayak enermax blitz nyaman buat an
Mills,mills enermax stream,sepatu lari,Rp649.000,649000,Z***o,Trq/Pink/Blue,42,June 2025,Bagus,5,0,positif,Bagus,bagus,bagus
Mills,mills enermax tycoon,sepatu lari,Rp649.000,649000,M***n,LBlu/Org/Wht,42,April 2025,untuk panjang si pas..TPI untuk yg kaki lebar kayanya mesti naik 1 size..,5,0,negatif,untuk panjang si pas..TPI untuk yang kaki lebar kayaknya mesti naik 1 size..,untuk panjang si pas..tetapi untuk yang kaki lebar kayaknya mesti naik 1 size..,untuk panjang si pas tetapi untuk yang kaki lebar kayaknya mesti naik size
Mills,mills enermax tycoon,sepatu lari,Rp649.000,649000,rika,LBlu/Org/Wht,37,December 2024,"g kecewa sama mills yg seri ini, enteng sirkulasi udara juga maksimal di kaki",5,1,negatif,"tidak kecewa sama mills yang seri ini, enteng sirkulasi udara juga maksimal di kaki","tidak kecewa sama mills yang seri ini, enteng sirkulasi udara juga maksimal di kaki",tidak kecewa sama mills yang seri ini enteng sirkulasi udara juga maksimal di kaki
Mills,mills enermax tycoon,sepatu lari,Rp649.000,649000,christine,LBlu/Org/Wht,40,February 2025,bagus cepat nyampe  tapi ga seempuk yg di video,5,0,negatif,bagus cepat nyampe  tapi tidak seempuk yang di video,bagus cepat nyampe  tapi tidak seempuk yang di video,bagus cepat nyampe tapi tidak seempuk yang di video
Mills,mills enermax tycoon,sepatu lari,Rp649.000,649000,M***o,LBlu/Org/Wht,42,May 2025,Bagus nyaman,5,0,positif,Bagus nyaman,bagus nyaman,bagus nyaman
Mills,mills enermax tycoon,sepatu lari,Rp649.000,649000,J***z,LBlu/Org/Wht,41,February 2025,pengeleman midsol tolong dirapikan lagi,5,0,negatif,pengeleman midsol tolong dirapikan lagi,pengeleman midsol tolong dirapikan lagi,pengeleman midsol tolong dirapikan lagi
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,L***e,Magenta/White/NGreen,36,June 2025,"Sesuai dengan foto produk, pengiriman baik dan pengemasan box rapih menggunakan bubble wrap, hanya penyok ujung box saja mungkin dri expedi Agak sedikit ngepress di kaki,... ",5,1,negatif,"Sesuai dengan foto produk, pengiriman baik dan pengemasan box rapih menggunakan bubble wrap, hanya penyok ujung box saja mungkin dari expedi Agak sedikit ngepress di kaki,... ","sesuai dengan foto produk, pengiriman baik dan pengemasan box rapih menggunakan bubble wrap, hanya penyok ujung box saja mungkin dari expedi agak sedikit ngepress di kaki,... ",sesuai dengan foto produk pengiriman baik dan pengemasan box rapih menggunakan bubble wrap hanya penyok ujung box saja mungkin dari expedi agak sedikit ngepress di kaki
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,C***a,,40,July 2025,"barang bagus tapi sangat disayangkan packing nya tidak safety sehingga kotak penyok dan sepatu juga ikut penyok"" lain kali lebih di perhatikan lagi masalah packingnya... ",4,1,negatif,"barang bagus tapi sangat disayangkan packing nya tidak safety sehingga kotak penyok dan sepatu juga ikut penyok"" lain kali lebih di perhatikan lagi masalah packingnya... ","barang bagus tapi sangat disayangkan packing nya tidak safety sehingga kotak penyok dan sepatu juga ikut penyok"" lain kali lebih di perhatikan lagi masalah packingnya... ",barang bagus tapi sangat disayangkan packing nya tidak safety sehingga kotak penyok dan sepatu juga ikut penyok lain kali lebih di perhatikan lagi masalah packingnya
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,R***j,,41,July 2025,"Barang bagus, oke, sangat cocok, sesuai dengan ekspetasiku",5,1,positif,"Barang bagus, oke, sangat cocok, sesuai dengan ekspetasiku","barang bagus, oke, sangat cocok, sesuai dengan ekspetasiku",barang bagus oke sangat cocok sesuai dengan ekspetasiku
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,C***z,Magenta/White/NGreen,44,July 2025,"mantapp orii, box aman ga penyok, semoga awet",5,1,netral,"mantapp orii, box aman tidak penyok, semoga awet","mantapp orii, box aman tidak penyok, semoga awet",mantapp orii box aman tidak penyok semoga awet
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,Ari,,40,July 2025,"barang pas dikaki, enak dipakai,",5,0,positif,"barang pas dikaki, enak dipakai,","barang pas dikaki, enak dipakai,",barang pas dikaki enak dipakai
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,Imam,Magenta/White/NGreen,46,July 2025,"bagus barangnya 👍🏻, ukuran pas",5,2,positif,"bagus barangnya 👍🏻, ukuran pas","bagus barangnya 👍🏻, ukuran pas",bagus barangnya ukuran pas
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,Anton,Magnta/Wht/NGrn,41,September 2024,"mantap produk dalam negeri,sukses slalu buat mills",5,4,positif,"mantap produk dalam negeri,sukses selalu buat mills","mantap produk dalam negeri,sukses selalu buat mills",mantap produk dalam negeri sukses selalu buat mills
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,Mohamad,Magnta/Wht/NGrn,41,September 2024,"kualitas sangat bagus. mesh pada upper sangat breathable, karet outsole cukup tebal. enak dipakai untuk daily fast running. semoga awet",5,0,positif,"kualitas sangat bagus. mesh pada upper sangat breathable, karet outsole cukup tebal. enak dipakai untuk daily fast running. semoga awet","kualitas sangat bagus. mesh pada upper sangat breathable, karet outsole cukup tebal. enak dipakai untuk daily fast running. semoga awet",kualitas sangat bagus mesh pada upper sangat breathable karet outsole cukup tebal enak dipakai untuk daily fast running semoga awet
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,Masked,Magenta/White/NGreen,43,July 2025,"Sepatunnya udh enak, tapi harus break in dlu biar lebih enak. 5km pertama dipake masih terasa keras soalnya. overall good",5,0,negatif,"Sepatunnya sudah enak, tapi harus break in dahulu biar lebih enak. 5km pertama dipake masih terasa keras soalnya. overall bagus","sepatunnya sudah enak, tapi harus break in dahulu biar lebih enak. 5km pertama dipake masih terasa keras soalnya. overall bagus",sepatunnya sudah enak tapi harus break in dahulu biar lebih enak pertama dipake masih terasa keras soalnya overall bagus
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,N***p,Magenta/White/NGreen,41,May 2025,"Ukurannya pas, kualitas bagus, memuaskan untuk di harga 500k",5,0,positif,"Ukurannya pas, kualitas bagus, memuaskan untuk di harga 500k","ukurannya pas, kualitas bagus, memuaskan untuk di harga 500k",ukurannya pas kualitas bagus memuaskan untuk di harga
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,S***o,,46,July 2025,respond cepat.. barang bagus.. packing aman.,5,0,positif,respond cepat.. barang bagus.. packing aman.,respond cepat.. barang bagus.. packing aman.,respond cepat barang bagus packing aman
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,Daffa,Magenta/White/NGreen,39,July 2025,seller fast respon & ramah,5,0,positif,seller fast respon & ramah,seller fast respon & ramah,seller fast respon ramah
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,N***w,Magenta/White/NGreen,38,June 2025,Sangat memuaskan sesuai deskripsi,5,0,positif,Sangat memuaskan sesuai deskripsi,sangat memuaskan sesuai deskripsi,sangat memuaskan sesuai deskripsi
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,E***j,Magenta/White/NGreen,36,June 2025,Bentuk dan ukuran: pas,4,0,netral,Bentuk dan ukuran: pas,bentuk dan ukuran: pas,bentuk dan ukuran pas
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,G***q,Magenta/White/NGreen,44,June 2025,Barang bagus banget,5,0,positif,Barang bagus banget,barang bagus banget,barang bagus banget
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,H***a,Magenta/White/NGreen,41,September 2024,Nyaman bgt dipakee 😍😍,5,0,positif,Nyaman banget dipakee 😍😍,nyaman banget dipakee 😍😍,nyaman banget dipakee
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,T***a,Magnta/Wht/NGrn,39,October 2024,,5,1,netral,,,
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,K***s,,39,July 2025,Bagus cantik empuk bgt,5,0,positif,Bagus cantik empuk banget,bagus cantik empuk banget,bagus cantik empuk banget
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,K***f,Magenta/White/NGreen,39,June 2025,Baguss banget,5,0,positif,Baguss banget,baguss banget,baguss banget
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,c***n,Magenta/White/NGreen,46,October 2024,cakep,5,0,positif,cakep,cakep,cakep
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,E***c,,42,July 2025,Sesuai,5,0,netral,Sesuai,sesuai,sesuai
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,N***y,Magenta/White/NGreen,43,June 2025,Bagus,5,0,positif,Bagus,bagus,bagus
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,E***c,Magenta/White/NGreen,42,June 2025,Keren dan tepat waktu,5,0,positif,Keren dan tepat waktu,keren dan tepat waktu,keren dan tepat waktu
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,F***n,Magenta/White/NGreen,41,June 2025,Sangat puas,5,0,positif,Sangat puas,sangat puas,sangat puas
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,O***v,Magenta/White/NGreen,43,July 2025,Mantap,5,0,positif,Mantap,mantap,mantap
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,A***j,Magenta/White/NGreen,38,June 2025,Mantap,5,0,positif,Mantap,mantap,mantap
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,E***b,Magenta/White/NGreen,42,June 2025,good,5,0,positif,bagus,bagus,bagus
Mills,mills enermax tycoon,sepatu lari,Rp519.200,519200,M***3,Magenta/White/NGreen,39,October 2024,bagusss produknyaaa,5,0,positif,bagusss produknyaaa,bagusss produknyaaa,baguss produknyaa
Mills,mills enermax tycoon,sepatu lari,Rp649.000,649000,h***,Tsca/Org/Wht,38,December 2024,warna nya cantik bangettt dan nyaman dipakai 🫶🏼 thank u Mills!!! 🫶🏼🌸🎀🤍,5,4,positif,warna nya cantik bangettt dan nyaman dipakai 🫶🏼 thank untuk Mills!!! 🫶🏼🌸🎀🤍,warna nya cantik bangettt dan nyaman dipakai 🫶🏼 thank untuk mills!!! 🫶🏼🌸🎀🤍,warna nya cantik bangett dan nyaman dipakai thank untuk mills 
Mills,mills enerstrike blitz,sepatu lari,Rp699.000,699000,E***r,Blk/Gry/OWht,41,February 2025,Bagus nyaman pokoknya sangat recomended,5,0,positif,Bagus nyaman pokoknya sangat recomended,bagus nyaman pokoknya sangat recomended,bagus nyaman pokoknya sangat recomended
Mills,mills enerstrike blitz,sepatu lari,Rp699.000,699000,Dr,Blk/Gry/OWht,41,February 2025,mantap,5,2,positif,mantap,mantap,mantap
Mills,mills enerstrike blitz,sepatu lari,Rp699.000,699000,N***h,Blk/Gry/OWht,41,July 2025,Cukup bagusss,5,0,positif,Cukup bagusss,cukup bagusss,cukup baguss
