Brand,nama barang,kategori,harga,harga_int,user,varian,ukuran,date,review,rating,terbantu,label_sentimen
Mills,mills xyclops helios prime fg,sepatu bola,Rp569.000,569000,F***y,SOFT.GREEN/ORANGE,42,Jul-25,Bagusss,5,0,1
Mills,mills xyclops helios prime fg,sepatu bola,Rp569.000,569000,Y***z,WHITE/NEON.GRN,39,Jul-25,No komen.rekomendet banget untuk yg punya kaki lebar,5,0,1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,I***k,BLUE/CYAN/MGNTA,42,Jul-25,Alhamdulillah mendarat dengan aman dan barang sesuai pesanan terima kasih  Cuman satu kekurangannya pengeleman sepatunya kaga rapih🙏,5,0,-1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,i***n,BLUE/CYAN/MGNTA,41,Feb-25,Sesuai mantal,5,0,1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,P***i,BLUE/CYAN/MGNTA,45,May-25,sesuai,5,0,0
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,Hendro,BLUE/CYAN/MGNTA,41,Mar-25,Bagus,5,0,1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,S***r,BLUE/CYAN/MGNTA,40,Feb-25,TERBAIK,5,0,1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,O***c,BLUE/CYAN/MGNTA,41,Jul-25,kerennn,5,0,1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,N***.,BLUE/CYAN/MGNTA,42,Jan-25,Jossss,5,0,1
Mills,mills xyclops kaldera fg,sepatu bola,Rp479.200,479200,W***_,BLUE/CYAN/MGNTA,41,Feb-25,Biar bintang yg berbicara,5,0,0
Mills,mills xyclops spectra fg,sepatu bola,Rp524.300,524300,B***w,MCpr/Blk/Wht,41,May-25,Pas Mantappp,5,0,1
Mills,mills xyclops spectra fg,sepatu bola,Rp524.300,524300,G***q,PMgn/Blk/Wht,40,Jun-25,"Sebagai konsumen dan pembeli saya puas, pengiriman cepat, packingan rapi, barang elegan",5,0,1
Mills,mills xyclops spectra fg,sepatu bola,Rp524.300,524300,Panji,PMgn/Blk/Wht,41,Dec-24,"nyaman di pakai, enak buat sprint dan sesuai dengan deskripsi 👌",5,2,1
Mills,mills xyclops spectra fg,sepatu bola,Rp524.300,524300,X***g,PMgn/Blk/Wht,40,Jun-25,Barang sesuai deskripsi,5,0,0
Mills,mills xyclops spectra fg,sepatu bola,Rp524.300,524300,Z***z,PMgn/Blk/Wht,45,Jun-25,Bagus,5,0,1
Mills,mills xyclops spectra fg,sepatu bola,Rp524.300,524300,Q***a,PMgn/Blk/Wht,42,Jul-25,Jos memang..terbaik mils,5,0,1
Mills,mills xyclops speedfreak fg,sepatu bola,Rp699.000,699000,Dimas,OfWht/Mgnt/Blck,40,Jul-24,Sepatu Nyaman 👟 Modelnya keren 😎 Harga Bersaing 🤑,5,0,1
Mills,mills xyclops speedfreak fg,sepatu bola,Rp699.000,699000,T***w,OfWht/Mgnt/Blck,39,May-25,Mantap,5,0,1
Mills,mills xyclops wildblast rs fg,sepatu bola,Rp559.200,559200,E***b,GREEN/NVY/MGTA,41,Jul-25,Bagus,5,0,1
Mills,mills xyclops wildblast rs fg,sepatu bola,Rp559.200,559200,Y***n,GREEN/NVY/MGTA,39,May-25,paten,5,0,1
Mills,mills xyclops wildblast rs fg,sepatu bola,Rp559.200,559200,K***k,GREEN/NVY/MGTA,42,Jul-25,Gokillllllll,5,0,1
Mills,mills xyclops xtreme fg,sepatu bola,Rp699.000,699000,L***t,GREEN/CREAM/BK,42,Jul-25,"Original, Kualitas bagus,",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Ardian,Black/Grey,46,Mar-25,Bagian depannya lebar. Cocok banget buat model kaki saya. Panjang insole juga pas. Cukup ringan dan empuk.,5,2,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,f***7,Black/Grey,42,Jan-25,sesuai dan ringan enak banget pas semoga awet,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,D***d,Black/Grey,42,Apr-25,"barang sesuai dengan gambar, bahannya bagus dan nyaman di pakainya",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,38,Dec-24,"Sepatu ringan tapi ternyata ukurannya pres dikaki, harusnya lebihin satu ukuran",5,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Budi,Black/Grey,41,Jun-25,enteng bagus kualitasnya nyaa mantap bahan nya,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,F***z,Black/Grey,42,Jun-25,Sepatunya bagus dan pas untuk dipakai. Terimakasih,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Bang,Black/Grey,43,Jun-25,"mantap mills selalu di hati, sepatu running tapi murah meriah",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,c***6,Black/Grey,42,Aug-24,"Mantap,harga tak menghianati kualitas",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,A***k,Black/Grey,43,Jul-25,Bentuk dan ukuran: sesuai dan pas,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***q,Black/Grey,38,Jun-25,JOSS SESUAI PESANAN YAAA ringan bgt aselii🔥🔥🤩,5,1,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,U***e,Black/Grey,39,Jul-25,bagus banget sesuau sama gambar,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,F***n,Black/Grey,42,Jul-25,"ukuran dan warna sesuai pesanan,model sesuai harapan,bahan dan material bagus",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,G***g,Black/Grey,41,Jul-25,sesuai kayak di photo ringan tapi di pengeleman mungkin agak kurang tahan lama,4,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,K***l,Black/Grey,41,Jun-25,Ringan dan pas sesuai pesanan,5,1,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,ð***,Black/Grey,41,Nov-24,"Alhamdulillah adik saya suka katanya enak di pake nya , cocok buat di pake sekolah atau lari the best lah",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Mochamad,Black/Grey,45,Jun-25,"ukuran pas sepatu sudah dicoba jalan kaki ,5 km terasa empuk",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,V***m,Black/Grey,45,Feb-25,"Ringan ,nyaman juga di pakai kata Ade gw well😋",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,O***b,Black/Grey,40,May-25,"Barang bagus sesuai ekspektasi, pengiriman tepat waktu",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,R***a,Black/Grey,42,Feb-25,barang sesuai dengan deskripsi. sangat puas,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,40,Oct-24,"Sepatunya baguss, cocok untuk jogging pemula Size dikirim sesuai",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,H***n,Black/Grey,42,Oct-24,100% real gak mengecewakan,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Volland,Black/Grey,44,Jun-25,"Kalo 43 kekecilan, kalo 44 kegedean. Saya pesen yg 44 agak gede. Huhuhuuu",4,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,E***z,Black/Grey,38,Jul-25,Bagus cuma sayang aku slh nomer hrsnya 39 jadi 38 huhuhu jd sempit,5,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,W***b,Black/Grey,44,Feb-25,Sepatu keren bngtt.. Ringan dan nyaman di pakek ny.. Top bngtt,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,41,Dec-24,bagus kualitasnya dan kuat banget,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,p***k,Black/Grey,40,Jan-25,Barang nya sesuai pesanan top deh pokonya,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,A***i,Black/Grey,38,Jul-25,Sepatunya enteng g bikin kaki pegel,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,41,Nov-24,Sepatu'a enteng...pas d kaki anak aq..bagus pokonamah...,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,G***e,Black/Grey,42,Mar-25,"Nice, sesuai pesanan 🤘🏼",5,1,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,42,Oct-24,gasampe 24 jam barang udah dateng 👌🏻,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,R***o,Black/Grey,41,Feb-25,Bagus bgt sangat sesuai dgn gambar,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Y***w,Black/Grey,39,Jul-25,Bagusss cocok untuk anak sekolah juga,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,X***h,Black/Grey,40,Jun-25,"Mantap, ringan di pake",4,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,M***w,Black/Grey,39,Jul-25,Bagus bangettttt,5,1,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,43,Sep-24,Bentuk dan ukuran: Sesuai,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,H***h,Black/Grey,39,May-25,Bagus sekali min,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,B***r,Black/Grey,43,May-25,mantap,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,B***b,Black/Grey,43,Mar-25,Mantabbb,5,1,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,F***g,Black/Grey,42,Mar-25,Sae pisan heheh,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,u***r,Black/Grey,41,Sep-24,not bad,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,p***n,Black/Grey,39,Jul-24,Bagus rekomended,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,d***n,Black/Grey,40,Jul-24,Well,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Wawa,Black/Grey,45,Jul-25,bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,L***o,Black/Grey,41,Jul-25,Bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,M***7,Black/Grey,40,Oct-24,bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,F***v,Black/Grey,46,Apr-25,Baik,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,K***x,Black/Grey,42,Feb-25,Pass,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Z***t,Black/Grey,39,Jul-25,Mantap,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,I***g,Black/Grey,42,Mar-25,Mantap,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Q***l,Black/Grey,40,Mar-25,Good,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,F***b,Black/Grey,42,Mar-25,Bagusssss,4,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,haris,Black/Grey,41,Jul-25,nice,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,43,Feb-25,istimewa,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,r***o,Black/Grey,39,Nov-24,Warna: bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,A***f,Black/Grey,42,Jul-24,Mantabs,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/Grey,42,Jan-25,Ok,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,B***x,Black/Grey,39,Apr-25,Ok,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,a***u,Black/Grey,40,Jan-25,jos,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,D***l,Black/Grey,41,Mar-25,👍,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,P***i,Black/Grey,41,Feb-25,👍👍,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,H***s,Black/Grey,36,Jul-25,👍👍👍,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***d,Black/White,36,Mar-25,"Barang bagus, ada harga ada barang👍👍👍👍👍 Bentuk dan ukuran: Bagus dan ukuran pas di akunya Warna: Sesuai gambar, oke banget",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***t,Black/White,45,Nov-24,Bentuk dan ukuran: Pas Aroma: Wangi sepatu🥵 Daya tahan pakai: Kokoh ful jahit Sepatunya multifungsi banget buat olahraga enak banget ringan empuk dan di pake nongkrong g... ,5,1,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,f****,Black/White,42,Jul-24,"Sesuai pesanan, pengiriman cepat, kualitas mantap",4,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Goy,Black/White,44,Apr-25,"thank you... sesuai semua ya, ukuran juga pas...",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,*****,Black/White,36,Dec-24,"barang baguss, 1 hari sampaii, ukuran pass, pokonyaa bestt lahh 👍🏽",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Rian,Black/White,43,Apr-25,barang sesuai ukuran pas kualitas mantab,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Khaerul,Black/White,41,May-25,"MANTAP TER JOS JOSS LAH....  thanks brother, sukses terus & melambubg terus produk lokal...",5,2,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,i***a,Black/White,42,Oct-24,Bentuk dan ukuran: Ghhhnd goodbbnm Aroma: Good goood jjj Daya tahan pakai: Goood hiiiihcd Warna: Goodddd Gojhgfdx,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,,Black/White,42,Apr-25,"untuk ukurannya pas, bahan keker tapi tidak berat dipakai. cuma untuk jenis kaki yg tapaknya lebar agak susah masuknya, cocok untuk jenis kaki yg tapaknya memanjang.",5,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,42,Feb-25,"lobang tali sepatunya ga ada satu, bagian atass",4,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,S***h,Black/White,40,Mar-25,"Bagus, jahitan rapi, ringan, sesuai foto, keren made in Indonesia",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,40,Jan-25,"Mantull, sengaja naek 1 size karna suka yang longgar dan nyisa 1 jari di ujung kaki. Ukuran 25cm tapi ambil ukuran 40. Cuma ternyata bagian belakang (tumit) nya tipe yang... ",5,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,R***a,Black/White,41,Jul-24,Barang sesuai bisa di pake lari dan sekolah,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,wira,Black/White,45,Jun-25,Ukuran pas dan nyaman di kaki,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,f***s,Black/White,39,Feb-25,Lokal brand kualitas gak kaleng kaleng si ini,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,H***p,Black/White,44,May-25,"Toko amanah, sepatu dalam keadaan baik, bagus, dan sesuai pesanan",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Q***i,Black/White,37,Jul-25,Salah pilih ukuran tapi barang nya bagus sesuai dengan harga,4,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,S***o,Black/White,40,May-25,"Bagus sesuai gambar,ringan dipakai",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,s***i,Black/White,36,Jul-24,Sepatunya bagus nyaman di pakai👍👍,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,39,Sep-24,Bentuk dan ukuran: Sesuai Warna: Sesuai,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,I***l,Black/White,41,Dec-24,Bagus kualitasnya dengan harga segitu,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,H***q,Black/White,41,May-25,bagus dan enak di pakai,4,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,F***v,Black/White,42,Jul-25,sepatuku dah sampai makasih semoga awet,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,S****,Black/White,42,Aug-24,Alhamdulillah sepatunya Bagus.... 👍🏻,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,41,Feb-25,"Pas, cocok",5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,I***o,Black/White,40,Jun-25,sepatu cocok sama keinginan saya,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,38,Jan-25,Bagus sesuai ekspetasi,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Q***q,Black/White,44,Feb-25,Bagus sesuai dengan pesanan,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,D,Black/White,41,Jun-25,"Terimakasih Gan, barang sudah sampai",5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,N***g,Black/White,38,Mar-25,kebesaran,5,0,-1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,39,Feb-25,sesuai pesanan mntap,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,U***s,Black/White,43,May-25,Sesuai pesanan,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,T***S,Black/White,43,Feb-25,gacorr,4,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,u***h,Black/White,37,Nov-24,bagus banget awww,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,i***y,Black/White,38,Jul-24,Guud,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,P***b,Black/White,38,Jul-25,Bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,G***e,Black/White,42,Apr-25,bagus,4,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,N***g,Black/White,42,Jan-25,Bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Z***f,Black/White,42,Feb-25,Mantap,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,d***s,Black/White,42,Jul-24,mantap,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,D***i,Black/White,40,Jul-24,Mantap👍,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,O***i,Black/White,40,Jul-25,Good,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,X***z,Black/White,36,Jun-25,Good,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Deny,Black/White,40,Mar-25,nice,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,Z***u,Black/White,43,Jun-25,Ok,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,t***?,Black/White,38,Jan-25,Bgus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,A***a,Black/White,43,Jul-25,Mendarat dengan aman👍,5,0,1
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,w***?,Black/White,43,Jul-24,.,5,0,0
Mills,mills sportage cl,sepatu lari,Rp299.000,299000,R****,Black/White,37,Jul-24,Terbaikkk,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Baskoro,Navy/White/Yllw,37,Feb-25,bagus baranganya original pas di kaki semoga awet,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,T***S,Navy / White / Yellow,36,Jan-25,"Bentuk dan ukuran: pas,sesuai dan nyaman di kaki Daya tahan pakai: kuat Warna: sesuai di foto, bagus",5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Diki,Navy/White/Yllw,41,Jul-24,Sepatunya nyaman Desainnya keren 👍 Mantap modelnya 👟 Ukuran sesuai Bahannya berkualitas,5,2,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,dwi,Navy / White / Yellow,36,Feb-25,kualitas barang OK.. pengiriman cepat.. lebih cepat 3 hari dari estimasi malah.. overall puasss...,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Miftahul,Navy/White/Yllw,39,Sep-24,"mantap nih sepatu, sesuai deskripsi  bahan berkualitas  dan pas juga ukurannya  semoga awet smpe kake nenek",5,1,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Agung,Navy/White/Yllw,37,Jan-25,"Mantap pengiriman cepat kualitas bagus, sepatu nyaman dan empuk",5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Tono,Navy/White/Yllw,44,Jul-24,"Masih heran kenapa org gengsi beli produk lokal. Ini Mills sepatunya bagus, jahitan kuat, mantap. Tq Mills",5,1,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Adytia,Navy/White/Yllw,41,Sep-24,sesuai pesanan. ringan di kaki .... kerja bagus,5,4,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,M,Navy/White/Yllw,40,Jul-24,oke banget barang pemuas nafsu buat running,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Talentania,Navy / White / Yellow,37,Mar-25,kenapa aq baru tau ada sepatu Mumer se kece ini 😭😭😭😭😭,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Muhammad,Navy/White/Yllw,38,Jul-24,"Product lokal bagus nih, Ukuran sesuai Mantap modelnya 👟 Sepatunya nyaman Desainnya keren 👍 Bahannya berkualitas Packaging rapi Packaging aman 🙏",5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,r***a,Navy/White/Yllw,38,Jan-25,Overall good 👍👌,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,d***0,Navy / White / Yellow,38,Dec-24,Good product,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Y***n,Navy/White/Yllw,40,Jul-24,Ukuran sesuai,5,0,0
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,Naufal,Navy/White/Yllw,41,Sep-24,terimakasih,5,1,0
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,F***n,Navy/White/Yllw,37,Jan-25,bagus,5,0,1
Mills,mills sportage cl,sepatu lari,Rp254.150,254150,T***S,Navy / White / Yellow,36,Jan-25,Sipp,5,0,1
Mills,mills echo,sepatu lari,Rp349.000,349000,C***s,Black/White,40,Jul-25,",",5,0,0
Mills,mills echo,sepatu lari,Rp349.000,349000,V***f,TripleBlack,41,Jul-25,Manteb Bangett Bahannya bagus,5,1,1
Mills,mills echo,sepatu lari,Rp349.000,349000,J***j,TripleBlack,39,Jul-25,🔥🔥🔥,5,0,0
Mills,mills echo,sepatu lari,Rp349.000,349000,P***j,TripleBlack,42,Jul-25,bagus dan nyaman,5,0,1
Mills,mills echo,sepatu lari,Rp349.000,349000,T***l,TripleBlack,41,Jul-25,Kotak nya penyok,4,0,-1
Mills,mills echo,sepatu lari,Rp349.000,349000,D***v,TripleBlack,41,Jul-25,"bagus,lumayan untuk sekolah",5,0,1
Mills,mills echo,sepatu lari,Rp349.000,349000,T***f,TripleBlack,41,Jul-25,kece min,5,0,0
Mills,mills echo,sepatu lari,Rp349.000,349000,O***z,TripleBlack,40,Jul-25,Sangat puas,5,0,1
Mills,mills echo,sepatu lari,Rp349.000,349000,Q***d,TripleBlack,42,Jul-25,Mills,5,0,0
Mills,mills echo,sepatu lari,Rp349.000,349000,W***k,TripleBlack,40,Jul-25,Mantapp,5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Liam,Black,41,May-25,"penjual okke lah sat⚡set diproses & dikirim, pengiriman cepat via gojek instant menggunakan gratis ongkir, produk sesuai deskripsi nyaman pas ukurannya di kaki saya +... ",5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,A***d,Black,46,Jul-24,"Produk bagus merk lokal sudah bisa bersaing dengan produk luar, namun harga hampir sama dengan produk luar, klo bisa lebih murah lagi harga nya 😁👍, sepatu kualitas bagu... ",5,3,-1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,doni,Black,42,Jul-24,"Barang bagus, value for money, semoga awet, kuat dan kualitasnya bersaing dengan merek luar.",5,1,0
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,h***a,Black,40,May-25,"ukuran 40 pas, nyaman, leluasa untuk panjang telapak kaki 24.5 cm, warna multifungsi (kantor dan lari)",5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,I***m,Black,40,Jul-24,bahan bagus dan sesuai gambar..cuman aq size-nya ternyata kekecilan ....semoga masih bisa ya dituker...kasih bintang 4 dulu ya...,4,0,-1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Y***i,Black,43,Jul-24,"Overall barangnya bagus, suka juga dengan desainnya. Namun, lemnya agak kurang rapi. Mungkin bisa ditingkatkan lagi terkait hal ini. Aku kaki lebar jadi aku pesan 1 ukura... ",5,2,-1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Fitra,Black,45,Jul-24,"mantap produk lokal semakin banyak yg kualitas dan desain bagus. semenjak boikot produk luar, jadi semakin tau ternyata sekarang banyak produk lokal yg keren2.",5,3,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,D***n,Black,41,Jul-24,"respon cepat, admin ramah barang oke sempat kekecilan tapi minta ganti size langsung di respon, terimakasih lain kali cari barang yg lain disini  Packing aman 👍 Modelnya... ",5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Dirga,Black,42,Jul-24,barang sesuai deskripsi. ternyata ada buat runners knotnya (gak keliatan di gambar). ringan dan nyaman.,5,1,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,R***i,Black,42,Jul-24,"sizenya bingungin, di panduan 27, di deskripsi 27.6, di tag sepatu 27.6 wkwkw better confirm dulu. untung pas sih ukurannya, ngikut gambar. bahannya mesh, adem, fittingny... ",5,0,-1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Marcel,Black,46,Jul-24,bagus bgt sepatu nya dan ringan bagus d buat jalan atau lari,5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Y***s,Black,41,May-25,"ukuran pas, model sesuai, cuman box aja udah ngga kotak lagi",5,0,-1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,i***n,Black,42,Aug-24,Pertama kali pake:  - enak. Gak terlalu tinggi bagian belakangnya.  - talinya kepanjangan buat saya hehe tp gak tau ya mgkn ini emang perlu kalo mau half marathon. - ente... ,5,7,-1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Nur,Black,45,Jul-24,Barang sampai bahan solid mantap top buat brand MILLS 😁😁,5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Lingga,Black,46,Jul-24,"biasa pakai 45, beli yang 46 dan ukuran pas, semoga awet, terima kasih",5,0,0
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,Luqman,Black,46,Jul-24,"gak nyangka, produk lokal bisa sekeren ini",5,0,1
Mills,mills treximo enerlite,sepatu lari,Rp489.000,489000,dede,Black,44,Jul-24,"mendarat dgn selamat, spatu nya nyaman dan ringan, kereeenn",5,6,1
